price,rooms,year built,kr/m2,m2,datetime,postal_code,Loan interest rate,Inflation,Salary,GDP,category
3375000.0,2.0,1963.0,47535.0,71.0,2021-01-25,2200.0,-0.1,0.3,109.0,520.1,27
2499000.0,2.0,1935.0,43842.0,57.0,2021-01-25,2100.0,-0.1,0.3,109.0,520.1,32
6000000.0,4.0,1982.0,62500.0,96.0,2021-01-25,2920.0,-0.1,0.3,109.0,520.1,6
2198000.0,2.0,1939.0,38561.0,57.0,2021-01-25,2920.0,-0.1,0.3,109.0,520.1,6
2880000.0,3.0,1939.0,44308.0,65.0,2021-01-25,2300.0,-0.1,0.3,109.0,520.1,29
2250000.0,2.0,1906.0,36885.0,61.0,2021-01-25,2300.0,-0.1,0.3,109.0,520.1,29
2318000.0,3.0,1933.0,36794.0,63.0,2021-01-25,2400.0,-0.1,0.3,109.0,520.1,28
1950000.0,3.0,1883.0,24074.0,81.0,2021-01-25,1355.0,-0.1,0.3,109.0,520.1,26
2800000.0,2.0,1901.0,53846.0,52.0,2021-01-25,2100.0,-0.1,0.3,109.0,520.1,32
2300000.0,2.0,1936.0,37097.0,62.0,2021-01-25,2720.0,-0.1,0.3,109.0,520.1,48
3950000.0,3.0,1901.0,64754.0,61.0,2021-01-25,1427.0,-0.1,0.3,109.0,520.1,26
2300000.0,2.0,1940.0,42593.0,54.0,2021-01-25,2450.0,-0.1,0.3,109.0,520.1,30
5255000.0,3.0,1883.0,64085.0,82.0,2021-01-25,1354.0,-0.1,0.3,109.0,520.1,26
2900000.0,3.0,1952.0,36250.0,80.0,2021-01-25,2800.0,-0.1,0.3,109.0,520.1,25
4150000.0,2.0,1813.0,62879.0,66.0,2021-01-25,1171.0,-0.1,0.3,109.0,520.1,26
4995000.0,4.0,1889.0,61667.0,81.0,2021-01-25,2200.0,-0.1,0.3,109.0,520.1,27
3815000.0,3.0,1933.0,48910.0,78.0,2021-01-25,2000.0,-0.1,0.3,109.0,520.1,9
10700000.0,5.0,1920.0,58791.0,182.0,2021-01-25,2100.0,-0.1,0.3,109.0,520.1,32
2435000.0,2.0,1919.0,38047.0,64.0,2021-01-25,2900.0,-0.1,0.3,109.0,520.1,15
1675000.0,3.0,1956.0,22635.0,74.0,2021-01-25,2630.0,-0.1,0.3,109.0,520.1,44
2700000.0,2.0,1938.0,46552.0,58.0,2021-01-25,2400.0,-0.1,0.3,109.0,520.1,28
3700000.0,4.0,1956.0,37000.0,100.0,2021-01-25,2840.0,-0.1,0.3,109.0,520.1,17
1650000.0,2.0,1983.0,27049.0,61.0,2021-01-25,2610.0,-0.1,0.3,109.0,520.1,38
1475000.0,2.0,1977.0,22348.0,66.0,2021-01-25,2635.0,-0.1,0.3,109.0,520.1,20
3995000.0,3.0,1957.0,48720.0,82.0,2021-01-25,1302.0,-0.1,0.3,109.0,520.1,26
4750000.0,4.0,2020.0,38306.0,124.0,2021-01-25,2300.0,-0.1,0.3,109.0,520.1,29
6695000.0,3.0,1950.4,61422.0,109.0,2021-01-25,2450.0,-0.1,0.3,109.0,520.1,30
4795000.0,4.0,2016.0,46553.0,103.0,2021-01-25,2500.0,-0.1,0.3,109.0,520.1,45
6995000.0,3.0,2017.0,61903.0,113.0,2021-01-25,2150.0,-0.1,0.3,109.0,520.1,35
5100000.0,4.0,2014.0,52041.0,98.0,2021-01-25,2450.0,-0.1,0.3,109.0,520.1,30
3795000.0,4.0,2018.0,29192.0,130.0,2021-01-25,2640.0,-0.1,0.3,109.0,520.1,14
3998000.0,3.0,2006.0,48169.0,83.0,2021-01-25,2450.0,-0.1,0.3,109.0,520.1,30
3995000.0,2.0,1971.0,40354.0,99.0,2021-01-25,2300.0,-0.1,0.3,109.0,520.1,29
1695000.0,3.0,1972.0,21731.0,78.0,2021-01-24,2640.0,-0.1,0.3,109.0,520.1,14
2400000.0,4.0,1950.0,31579.0,76.0,2021-01-24,2770.0,-0.1,0.3,109.0,520.1,22
2800000.0,2.0,1806.0,57143.0,49.0,2021-01-24,1307.0,-0.1,0.3,109.0,520.1,26
1535000.0,2.0,1960.0,28962.0,53.0,2021-01-24,2500.0,-0.1,0.3,109.0,520.1,45
2125000.0,2.0,1934.0,37946.0,56.0,2021-01-24,2720.0,-0.1,0.3,109.0,520.1,48
2720000.0,3.0,1939.0,34872.0,78.0,2021-01-24,2830.0,-0.1,0.3,109.0,520.1,50
3610000.0,3.0,1965.0,50139.0,72.0,2021-01-24,2100.0,-0.1,0.3,109.0,520.1,32
1600000.0,2.0,1958.0,31373.0,51.0,2021-01-24,2820.0,-0.1,0.3,109.0,520.1,11
3595000.0,3.0,1893.0,54470.0,66.0,2021-01-24,2000.0,-0.1,0.3,109.0,520.1,9
6100000.0,4.0,2006.0,40132.0,152.0,2021-01-24,2760.0,-0.1,0.3,109.0,520.1,33
3595000.0,3.0,1904.0,44938.0,80.0,2021-01-24,2200.0,-0.1,0.3,109.0,520.1,27
5770000.0,3.0,2004.0,62717.0,92.0,2021-01-24,1576.0,-0.1,0.3,109.0,520.1,31
3295000.0,2.0,1940.0,47071.0,70.0,2021-01-24,2300.0,-0.1,0.3,109.0,520.1,29
9500000.0,5.0,1892.0,60127.0,158.0,2021-01-24,1820.0,-0.1,0.3,109.0,520.1,10
16200000.0,3.0,1952.0,91011.0,178.0,2021-01-24,1437.0,-0.1,0.3,109.0,520.1,26
3050000.0,3.0,1934.0,26068.0,117.0,2021-01-24,2700.0,-0.1,0.3,109.0,520.1,5
1710000.0,3.0,1969.0,23425.0,73.0,2021-01-24,2640.0,-0.1,0.3,109.0,520.1,14
1850000.0,2.0,1975.0,36275.0,51.0,2021-01-24,2200.0,-0.1,0.3,109.0,520.1,27
6400000.0,3.0,1963.0,57658.0,111.0,2021-01-24,2200.0,-0.1,0.3,109.0,520.1,27
4295000.0,3.0,1976.0,54367.0,79.0,2021-01-24,1810.0,-0.1,0.3,109.0,520.1,10
2195000.0,2.0,1938.0,42212.0,52.0,2021-01-24,2400.0,-0.1,0.3,109.0,520.1,28
1525000.0,2.0,1946.0,29902.0,51.0,2021-01-24,2600.0,-0.1,0.3,109.0,520.1,12
2995000.0,2.0,1935.0,50763.0,59.0,2021-01-24,2100.0,-0.1,0.3,109.0,520.1,32
3900000.0,3.0,1881.0,60000.0,65.0,2021-01-24,2200.0,-0.1,0.3,109.0,520.1,27
4545000.0,4.0,1932.0,44559.0,102.0,2021-01-24,2000.0,-0.1,0.3,109.0,520.1,9
2445000.0,3.0,1965.0,30563.0,80.0,2021-01-24,2610.0,-0.1,0.3,109.0,520.1,38
1553865.0,2.0,1970.0,24279.0,64.0,2021-01-24,2400.0,-0.1,0.3,109.0,520.1,28
4595000.0,3.0,1898.0,63819.0,72.0,2021-01-24,1721.0,-0.1,0.3,109.0,520.1,31
2695000.0,2.0,1993.0,41462.0,65.0,2021-01-24,2720.0,-0.1,0.3,109.0,520.1,48
2350000.0,2.0,1931.0,33571.0,70.0,2021-01-24,2870.0,-0.1,0.3,109.0,520.1,8
2325000.0,2.0,1940.0,44712.0,52.0,2021-01-24,2300.0,-0.1,0.3,109.0,520.1,29
2395000.0,2.0,1940.0,48878.0,49.0,2021-01-24,2300.0,-0.1,0.3,109.0,520.1,29
11600000.0,6.0,1877.0,29073.0,399.0,2021-01-24,2950.0,-0.1,0.3,109.0,520.1,49
2050000.0,2.0,1941.0,34746.0,59.0,2021-01-24,2720.0,-0.1,0.3,109.0,520.1,48
3395000.0,3.0,1932.0,42975.0,79.0,2021-01-24,2300.0,-0.1,0.3,109.0,520.1,29
3695000.0,2.0,1913.0,60574.0,61.0,2021-01-24,2300.0,-0.1,0.3,109.0,520.1,29
2735000.0,2.0,1974.0,46356.0,59.0,2021-01-24,2200.0,-0.1,0.3,109.0,520.1,27
3250000.0,3.0,1935.0,47101.0,69.0,2021-01-24,2300.0,-0.1,0.3,109.0,520.1,29
3095000.0,2.0,1975.0,59519.0,52.0,2021-01-24,1422.0,-0.1,0.3,109.0,520.1,26
2995000.0,2.0,1979.0,59900.0,50.0,2021-01-24,2100.0,-0.1,0.3,109.0,520.1,32
3671000.0,4.0,2006.0,34308.0,107.0,2021-01-24,2400.0,-0.1,0.3,109.0,520.1,28
4795000.0,4.0,2007.0,51011.0,94.0,2021-01-24,2100.0,-0.1,0.3,109.0,520.1,32
3150000.0,3.0,1931.0,32813.0,96.0,2021-01-24,2840.0,-0.1,0.3,109.0,520.1,17
3100000.0,3.0,1939.0,46269.0,67.0,2021-01-24,2300.0,-0.1,0.3,109.0,520.1,29
1560000.0,3.0,1968.0,20800.0,75.0,2021-01-24,2850.0,-0.1,0.3,109.0,520.1,36
6949109.0,4.0,2023.0,50723.0,137.0,2021-01-24,2300.0,-0.1,0.3,109.0,520.1,29
6495000.0,4.0,1950.4,49205.0,132.0,2021-01-24,2450.0,-0.1,0.3,109.0,520.1,30
6095000.0,3.0,2021.0,59755.0,102.0,2021-01-24,1799.0,-0.1,0.3,109.0,520.1,31
5820200.0,4.0,2021.0,57626.0,101.0,2021-01-24,2150.0,-0.1,0.3,109.0,520.1,35
4595000.0,3.0,2021.0,56037.0,82.0,2021-01-24,1799.0,-0.1,0.3,109.0,520.1,31
6595000.0,5.0,2021.0,54057.0,122.0,2021-01-24,1799.0,-0.1,0.3,109.0,520.1,31
4745000.0,3.0,2021.0,50479.0,94.0,2021-01-24,1799.0,-0.1,0.3,109.0,520.1,31
5450000.0,3.0,2022.0,56771.0,96.0,2021-01-24,1799.0,-0.1,0.3,109.0,520.1,31
5395000.0,5.0,2021.0,53950.0,100.0,2021-01-24,1799.0,-0.1,0.3,109.0,520.1,31
3325000.0,2.0,2021.0,56356.0,59.0,2021-01-24,1799.0,-0.1,0.3,109.0,520.1,31
4995000.0,4.0,2021.0,56761.0,88.0,2021-01-24,1799.0,-0.1,0.3,109.0,520.1,31
3195000.0,2.0,2021.0,60283.0,53.0,2021-01-24,1799.0,-0.1,0.3,109.0,520.1,31
5675000.0,4.0,2022.0,59115.0,96.0,2021-01-24,1799.0,-0.1,0.3,109.0,520.1,31
3999000.0,3.0,2021.0,55542.0,72.0,2021-01-24,2150.0,-0.1,0.3,109.0,520.1,35
4750000.0,3.0,1950.4,58642.0,81.0,2021-01-24,2450.0,-0.1,0.3,109.0,520.1,30
5995000.0,4.0,2021.0,58775.0,102.0,2021-01-24,1799.0,-0.1,0.3,109.0,520.1,31
3410000.0,4.0,2007.0,29652.0,115.0,2021-01-24,2300.0,-0.1,0.3,109.0,520.1,29
1785000.0,2.0,1945.0,35000.0,51.0,2021-01-23,2500.0,-0.1,0.3,109.0,520.1,45
1475000.0,2.0,1970.0,26339.0,56.0,2021-01-23,2640.0,-0.1,0.3,109.0,520.1,14
11500000.0,4.0,1997.0,76159.0,151.0,2021-01-23,2100.0,-0.1,0.3,109.0,520.1,32
1780000.0,2.0,1938.0,32963.0,54.0,2021-01-23,2820.0,-0.1,0.3,109.0,520.1,11
3195000.0,2.0,1939.0,49154.0,65.0,2021-01-23,2300.0,-0.1,0.3,109.0,520.1,29
4550000.0,3.0,1957.0,53529.0,85.0,2021-01-23,2000.0,-0.1,0.3,109.0,520.1,9
3730000.0,3.0,1981.0,46049.0,81.0,2021-01-23,2000.0,-0.1,0.3,109.0,520.1,9
1265000.0,2.0,1965.0,27500.0,46.0,2021-01-23,2880.0,-0.1,0.3,109.0,520.1,1
1851000.0,2.0,1986.0,30850.0,60.0,2021-01-23,2670.0,-0.1,0.3,109.0,520.1,13
610000.0,3.0,1930.0,8971.0,68.0,2021-01-23,2200.0,-0.1,0.3,109.0,520.1,27
2180000.0,2.0,1937.0,39636.0,55.0,2021-01-23,2300.0,-0.1,0.3,109.0,520.1,29
2950000.0,3.0,1988.0,34302.0,86.0,2021-01-23,2770.0,-0.1,0.3,109.0,520.1,22
6499000.0,3.0,1904.0,62490.0,104.0,2021-01-23,2200.0,-0.1,0.3,109.0,520.1,27
2850000.0,2.0,1926.0,45968.0,62.0,2021-01-23,2000.0,-0.1,0.3,109.0,520.1,9
1798000.0,2.0,1938.0,35255.0,51.0,2021-01-23,2720.0,-0.1,0.3,109.0,520.1,48
2210000.0,1.0,1970.0,55250.0,40.0,2021-01-23,1810.0,-0.1,0.3,109.0,520.1,10
3090750.0,2.0,1907.0,56195.0,55.0,2021-01-23,2100.0,-0.1,0.3,109.0,520.1,32
2375000.0,2.0,1935.0,47500.0,50.0,2021-01-23,2100.0,-0.1,0.3,109.0,520.1,32
1995000.0,2.0,1962.0,29776.0,67.0,2021-01-23,2830.0,-0.1,0.3,109.0,520.1,50
2901000.0,2.0,1932.0,52745.0,55.0,2021-01-23,2200.0,-0.1,0.3,109.0,520.1,27
3200000.0,2.0,1903.0,52459.0,61.0,2021-01-23,2500.0,-0.1,0.3,109.0,520.1,45
7995000.0,4.0,1962.0,52947.0,151.0,2021-01-23,2300.0,-0.1,0.3,109.0,520.1,29
6465000.0,3.0,2019.0,52137.0,124.0,2021-01-23,2300.0,-0.1,0.3,109.0,520.1,29
5800000.0,3.0,2018.0,58000.0,100.0,2021-01-23,2300.0,-0.1,0.3,109.0,520.1,29
8100000.0,3.0,2017.0,59559.0,136.0,2021-01-23,2450.0,-0.1,0.3,109.0,520.1,30
2995000.0,3.0,1960.0,46077.0,65.0,2021-01-22,1800.0,-0.1,0.3,109.0,520.1,10
2195000.0,4.0,1972.0,18922.0,116.0,2021-01-22,2630.0,-0.1,0.3,109.0,520.1,44
2685000.0,2.0,1916.0,42619.0,63.0,2021-01-22,2300.0,-0.1,0.3,109.0,520.1,29
6230000.0,4.0,1909.0,49444.0,126.0,2021-01-22,2100.0,-0.1,0.3,109.0,520.1,32
5255000.0,4.0,1905.0,54740.0,96.0,2021-01-22,2200.0,-0.1,0.3,109.0,520.1,27
3250000.0,2.0,1853.0,51587.0,63.0,2021-01-22,1620.0,-0.1,0.3,109.0,520.1,31
4075000.0,4.0,1766.0,42010.0,97.0,2021-01-22,1123.0,-0.1,0.3,109.0,520.1,26
1925000.0,2.0,1936.0,42778.0,45.0,2021-01-22,2450.0,-0.1,0.3,109.0,520.1,30
2275000.0,4.0,1948.0,35000.0,65.0,2021-01-22,2500.0,-0.1,0.3,109.0,520.1,45
2795000.0,2.0,1903.0,50818.0,55.0,2021-01-22,2100.0,-0.1,0.3,109.0,520.1,32
3995000.0,4.0,1936.0,40354.0,99.0,2021-01-22,2700.0,-0.1,0.3,109.0,520.1,5
5350000.0,5.0,1933.0,46522.0,115.0,2021-01-21,2900.0,-0.1,0.3,109.0,520.1,15
1930000.0,3.0,1974.0,19109.0,101.0,2021-01-21,2635.0,-0.1,0.3,109.0,520.1,20
1470000.0,2.0,1963.0,26250.0,56.0,2021-01-21,2630.0,-0.1,0.3,109.0,520.1,44
2320000.0,2.0,1958.0,38667.0,60.0,2021-01-21,2920.0,-0.1,0.3,109.0,520.1,6
1450000.0,4.0,1971.0,13810.0,105.0,2021-01-21,2990.0,-0.1,0.3,109.0,520.1,34
7725000.0,4.0,1936.0,55576.0,139.0,2021-01-21,2920.0,-0.1,0.3,109.0,520.1,6
6225000.0,4.0,1936.0,44784.0,139.0,2021-01-21,2920.0,-0.1,0.3,109.0,520.1,6
4525000.0,4.0,1990.0,34280.0,132.0,2021-01-21,2830.0,-0.1,0.3,109.0,520.1,50
2700000.0,2.0,1978.0,39130.0,69.0,2021-01-21,2900.0,-0.1,0.3,109.0,520.1,15
4200000.0,2.0,1917.0,64615.0,65.0,2021-01-21,2100.0,-0.1,0.3,109.0,520.1,32
5225000.0,3.0,1897.0,60057.0,87.0,2021-01-21,1656.0,-0.1,0.3,109.0,520.1,31
2195000.0,2.0,1936.0,37203.0,59.0,2021-01-21,2300.0,-0.1,0.3,109.0,520.1,29
2415000.0,2.0,1974.0,40932.0,59.0,2021-01-21,2200.0,-0.1,0.3,109.0,520.1,27
5100000.0,5.0,1932.0,24638.0,207.0,2021-01-21,2720.0,-0.1,0.3,109.0,520.1,48
3100000.0,2.0,1889.0,64583.0,48.0,2021-01-21,2200.0,-0.1,0.3,109.0,520.1,27
2275000.0,2.0,1933.0,36111.0,63.0,2021-01-21,2920.0,-0.1,0.3,109.0,520.1,6
2095000.0,2.0,1959.0,36121.0,58.0,2021-01-21,2860.0,-0.1,0.3,109.0,520.1,43
3550000.0,4.0,1969.0,31416.0,113.0,2021-01-21,2880.0,-0.1,0.3,109.0,520.1,1
2450000.0,2.0,1895.0,51042.0,48.0,2021-01-21,1674.0,-0.1,0.3,109.0,520.1,31
2650000.0,2.0,1906.0,44915.0,59.0,2021-01-21,2100.0,-0.1,0.3,109.0,520.1,32
1550000.0,2.0,1963.0,29245.0,53.0,2021-01-21,2630.0,-0.1,0.3,109.0,520.1,44
2650000.0,3.0,1954.0,31928.0,83.0,2021-01-21,2880.0,-0.1,0.3,109.0,520.1,1
3600000.0,3.0,1883.0,48649.0,74.0,2021-01-21,1354.0,-0.1,0.3,109.0,520.1,26
2310000.0,2.0,1975.0,35538.0,65.0,2021-01-21,2200.0,-0.1,0.3,109.0,520.1,27
4925000.0,4.0,1901.0,53533.0,92.0,2021-01-21,1971.0,-0.1,0.3,109.0,520.1,10
2400000.0,2.0,1904.0,47059.0,51.0,2021-01-21,2300.0,-0.1,0.3,109.0,520.1,29
3650000.0,3.0,1898.0,54478.0,67.0,2021-01-21,2000.0,-0.1,0.3,109.0,520.1,9
2900000.0,2.0,2006.0,58000.0,50.0,2021-01-21,2100.0,-0.1,0.3,109.0,520.1,32
1902000.0,2.0,1952.0,38040.0,50.0,2021-01-21,2770.0,-0.1,0.3,109.0,520.1,22
1595000.0,2.0,1933.0,27500.0,58.0,2021-01-21,2500.0,-0.1,0.3,109.0,520.1,45
3200000.0,2.0,1931.0,50794.0,63.0,2021-01-21,2200.0,-0.1,0.3,109.0,520.1,27
6475000.0,3.0,2003.0,66071.0,98.0,2021-01-21,2920.0,-0.1,0.3,109.0,520.1,6
6500000.0,5.0,1888.0,51181.0,127.0,2021-01-21,1950.0,-0.1,0.3,109.0,520.1,10
2730000.0,2.0,1970.0,44754.0,61.0,2021-01-21,2200.0,-0.1,0.3,109.0,520.1,27
4375000.0,2.0,2005.0,54688.0,80.0,2021-01-21,2300.0,-0.1,0.3,109.0,520.1,29
2700000.0,2.0,1929.0,42188.0,64.0,2021-01-21,2400.0,-0.1,0.3,109.0,520.1,28
2395000.0,2.0,1975.0,39262.0,61.0,2021-01-21,2200.0,-0.1,0.3,109.0,520.1,27
1375000.0,1.0,1973.0,31977.0,43.0,2021-01-21,2791.0,-0.1,0.3,109.0,520.1,7
4415000.0,4.0,1969.0,41262.0,107.0,2021-01-21,2000.0,-0.1,0.3,109.0,520.1,9
1375000.0,1.0,1957.0,32738.0,42.0,2021-01-21,2720.0,-0.1,0.3,109.0,520.1,48
2075000.0,3.0,1973.0,28425.0,73.0,2021-01-21,2630.0,-0.1,0.3,109.0,520.1,44
1775000.0,2.0,1936.0,32273.0,55.0,2021-01-21,2400.0,-0.1,0.3,109.0,520.1,28
3995000.0,4.0,1935.0,42500.0,94.0,2021-01-21,2300.0,-0.1,0.3,109.0,520.1,29
2350000.0,3.0,1944.0,36154.0,65.0,2021-01-21,2800.0,-0.1,0.3,109.0,520.1,25
2220000.0,2.0,1934.0,36393.0,61.0,2021-01-21,2400.0,-0.1,0.3,109.0,520.1,28
7000000.0,5.0,2007.0,57851.0,121.0,2021-01-21,2300.0,-0.1,0.3,109.0,520.1,29
3450000.0,3.0,2007.0,38333.0,90.0,2021-01-21,2300.0,-0.1,0.3,109.0,520.1,29
4050000.0,3.0,2007.0,43548.0,93.0,2021-01-21,2500.0,-0.1,0.3,109.0,520.1,45
20000000.0,6.0,1907.0,76923.0,260.0,2021-01-21,2100.0,-0.1,0.3,109.0,520.1,32
2200000.0,2.0,1938.0,40000.0,55.0,2021-01-21,2200.0,-0.1,0.3,109.0,520.1,27
7300000.0,3.0,2011.0,58871.0,124.0,2021-01-21,2000.0,-0.1,0.3,109.0,520.1,9
3850000.0,2.0,2019.0,55000.0,70.0,2021-01-21,2150.0,-0.1,0.3,109.0,520.1,35
5800000.0,3.0,2014.0,50435.0,115.0,2021-01-21,2300.0,-0.1,0.3,109.0,520.1,29
3727550.0,5.0,1916.0,23010.0,162.0,2021-01-21,2700.0,-0.1,0.3,109.0,520.1,5
2050000.0,3.0,2019.0,25000.0,82.0,2021-01-21,2150.0,-0.1,0.3,109.0,520.1,35
7024000.0,4.0,2023.0,57574.0,122.0,2021-01-21,2300.0,-0.1,0.3,109.0,520.1,29
4499000.0,2.0,2023.0,61630.0,73.0,2021-01-21,2300.0,-0.1,0.3,109.0,520.1,29
1533333.0,4.0,2016.0,15646.0,98.0,2021-01-21,2450.0,-0.1,0.3,109.0,520.1,30
2995000.0,2.0,2021.0,65109.0,46.0,2021-01-21,1799.0,-0.1,0.3,109.0,520.1,31
4405000.0,3.0,1914.0,55759.0,79.0,2021-01-21,2500.0,-0.1,0.3,109.0,520.1,45
6499000.0,4.0,2021.0,64347.0,101.0,2021-01-21,2150.0,-0.1,0.3,109.0,520.1,35
4200000.0,4.0,2017.0,37838.0,111.0,2021-01-21,2300.0,-0.1,0.3,109.0,520.1,29
1800000.0,4.0,1924.0,15385.0,117.0,2021-01-21,2500.0,-0.1,0.3,109.0,520.1,45
1550000.0,2.0,1933.0,33696.0,46.0,2021-01-20,2700.0,-0.1,0.3,109.0,520.1,5
9550000.0,5.0,1920.0,53955.0,177.0,2021-01-20,2100.0,-0.1,0.3,109.0,520.1,32
7125000.0,3.0,1876.0,69175.0,103.0,2021-01-20,1263.0,-0.1,0.3,109.0,520.1,26
4550000.0,4.0,1932.0,50556.0,90.0,2021-01-20,2000.0,-0.1,0.3,109.0,520.1,9
7700000.0,1.0,1920.0,74757.0,103.0,2021-01-20,1459.0,-0.1,0.3,109.0,520.1,26
2095000.0,2.0,1935.0,41900.0,50.0,2021-01-20,2400.0,-0.1,0.3,109.0,520.1,28
5595000.0,4.0,1907.0,46625.0,120.0,2021-01-20,2100.0,-0.1,0.3,109.0,520.1,32
5100000.0,2.0,1899.0,48571.0,105.0,2021-01-20,2900.0,-0.1,0.3,109.0,520.1,15
3795000.0,2.0,2005.0,41250.0,92.0,2021-01-20,2300.0,-0.1,0.3,109.0,520.1,29
7100000.0,4.0,1917.0,53788.0,132.0,2021-01-20,2100.0,-0.1,0.3,109.0,520.1,32
3005000.0,2.0,1903.0,53661.0,56.0,2021-01-20,2200.0,-0.1,0.3,109.0,520.1,27
3595000.0,3.0,1932.0,44938.0,80.0,2021-01-20,2900.0,-0.1,0.3,109.0,520.1,15
2620000.0,2.0,1889.0,51373.0,51.0,2021-01-20,2200.0,-0.1,0.3,109.0,520.1,27
1950000.0,2.0,1940.0,42391.0,46.0,2021-01-20,2300.0,-0.1,0.3,109.0,520.1,29
2905000.0,3.0,1972.0,41500.0,70.0,2021-01-20,2820.0,-0.1,0.3,109.0,520.1,11
5196000.0,3.0,1800.0,50447.0,103.0,2021-01-20,1209.0,-0.1,0.3,109.0,520.1,26
10250000.0,4.0,1808.0,51768.0,158.0,2021-01-20,1302.0,-0.1,0.3,109.0,520.1,26
2250000.0,3.0,2000.0,27778.0,81.0,2021-01-20,2670.0,-0.1,0.3,109.0,520.1,13
2298000.0,2.0,1914.0,38949.0,59.0,2021-01-20,2500.0,-0.1,0.3,109.0,520.1,45
960000.0,1.0,1966.0,24615.0,39.0,2021-01-20,2665.0,-0.1,0.3,109.0,520.1,47
13155000.0,5.0,1879.0,73492.0,179.0,2021-01-20,1809.0,-0.1,0.3,109.0,520.1,10
1725000.0,3.0,1954.0,25368.0,68.0,2021-01-20,2610.0,-0.1,0.3,109.0,520.1,38
2645000.0,3.0,1929.0,38333.0,69.0,2021-01-20,2300.0,-0.1,0.3,109.0,520.1,29
3200000.0,3.0,1895.0,46377.0,69.0,2021-01-20,1674.0,-0.1,0.3,109.0,520.1,31
4250000.0,3.0,1798.0,68548.0,62.0,2021-01-20,1208.0,-0.1,0.3,109.0,520.1,26
1795000.0,4.0,1971.0,17598.0,102.0,2021-01-20,2990.0,-0.1,0.3,109.0,520.1,34
1875000.0,2.0,1939.0,35377.0,53.0,2021-01-20,2300.0,-0.1,0.3,109.0,520.1,29
4400000.0,3.0,1911.0,48889.0,90.0,2021-01-20,2100.0,-0.1,0.3,109.0,520.1,32
1830000.0,3.0,1940.0,27313.0,67.0,2021-01-20,2600.0,-0.1,0.3,109.0,520.1,12
2850000.0,2.0,1935.0,53774.0,53.0,2021-01-20,2200.0,-0.1,0.3,109.0,520.1,27
1995000.0,2.0,1934.0,43370.0,46.0,2021-01-20,2300.0,-0.1,0.3,109.0,520.1,29
3070000.0,3.0,1933.0,45147.0,68.0,2021-01-20,2200.0,-0.1,0.3,109.0,520.1,27
3775000.0,3.0,1965.0,43895.0,86.0,2021-01-20,2200.0,-0.1,0.3,109.0,520.1,27
1855000.0,3.0,1973.0,25411.0,73.0,2021-01-20,2630.0,-0.1,0.3,109.0,520.1,44
2420000.0,1.0,1963.0,50417.0,48.0,2021-01-20,2200.0,-0.1,0.3,109.0,520.1,27
2750000.0,2.0,1974.0,49107.0,56.0,2021-01-20,2200.0,-0.1,0.3,109.0,520.1,27
2575000.0,2.0,1934.0,45175.0,57.0,2021-01-20,2500.0,-0.1,0.3,109.0,520.1,45
2080000.0,3.0,1934.0,24471.0,85.0,2021-01-20,2640.0,-0.1,0.3,109.0,520.1,14
3495000.0,2.0,1881.0,77667.0,45.0,2021-01-20,1368.0,-0.1,0.3,109.0,520.1,26
2700000.0,2.0,1905.0,49091.0,55.0,2021-01-20,1760.0,-0.1,0.3,109.0,520.1,31
2750000.0,4.0,1961.0,36667.0,75.0,2021-01-20,2830.0,-0.1,0.3,109.0,520.1,50
1995000.0,2.0,1987.0,38365.0,52.0,2021-01-20,2650.0,-0.1,0.3,109.0,520.1,18
3195000.0,2.0,2007.0,36307.0,88.0,2021-01-20,2500.0,-0.1,0.3,109.0,520.1,45
3950000.0,3.0,2007.0,37264.0,106.0,2021-01-20,2300.0,-0.1,0.3,109.0,520.1,29
3995000.0,3.0,2007.0,42957.0,93.0,2021-01-20,2300.0,-0.1,0.3,109.0,520.1,29
4000000.0,3.0,2007.0,35714.0,112.0,2021-01-20,2300.0,-0.1,0.3,109.0,520.1,29
7295000.0,3.0,1848.0,61822.0,118.0,2021-01-20,1420.0,-0.1,0.3,109.0,520.1,26
4675000.0,3.0,2017.0,49734.0,94.0,2021-01-20,2100.0,-0.1,0.3,109.0,520.1,32
2995000.0,2.0,2021.0,47540.0,63.0,2021-01-20,1799.0,-0.1,0.3,109.0,520.1,31
8433753.0,3.0,1907.0,67470.0,125.0,2021-01-20,2100.0,-0.1,0.3,109.0,520.1,32
3395000.0,2.0,2021.0,64057.0,53.0,2021-01-20,1799.0,-0.1,0.3,109.0,520.1,31
5599000.0,3.0,2023.0,54892.0,102.0,2021-01-20,2300.0,-0.1,0.3,109.0,520.1,29
4995000.0,4.0,2021.0,52579.0,95.0,2021-01-20,1799.0,-0.1,0.3,109.0,520.1,31
6100000.0,3.0,2019.0,61000.0,100.0,2021-01-20,2300.0,-0.1,0.3,109.0,520.1,29
9500000.0,4.0,1898.0,76000.0,125.0,2021-01-20,2100.0,-0.1,0.3,109.0,520.1,32
5350000.0,3.0,2017.0,51942.0,103.0,2021-01-20,2150.0,-0.1,0.3,109.0,520.1,35
13743000.0,3.0,2019.0,62753.0,219.0,2021-01-20,2100.0,-0.1,0.3,109.0,520.1,32
4745000.0,3.0,2021.0,54540.0,87.0,2021-01-20,1799.0,-0.1,0.3,109.0,520.1,31
9000000.0,5.0,1938.0,43269.0,208.0,2021-01-20,2900.0,-0.1,0.3,109.0,520.1,15
